dataset,group,scenario,cq,se_A_flag,se_B_flag,se_A,se_B,et_A_flag,et_B_flag,et_A,et_B,superfluous_elements,eval_terms
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",9. How does the ontology support inventory management decisions regarding product end-of-life options?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: ontology,0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",10. What are the sustainability implications of different product lifecycle processes?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: sustainability implications,1: sustainability implications
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",11. How can the ontology facilitate automated tracking of product lifecycles?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: ontology,0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",12. What standards and best practices does the ontology comply with in terms of semantic web technologies?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,"5: standards, best practices, ontology, comply, semantic web technologies",1: best practices
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",13. How can the ontology be extended to accommodate new requirements or changes in the domain?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: ontology,0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",14. What are the performance metrics for querying and reasoning over large datasets within the ontology?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: performance metrics,1: performance metrics
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",15. How does the ontology ensure scalability for large inventories and complex lifecycle processes?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,"2: ontology, scalability",1: scalability
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",16. What guidelines and documentation are available to assist non-experts in using the ontology?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,"2: guidelines, documentation",0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",17. How can the ontology support environmental agencies and policymakers in promoting sustainable practices?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,"2: ontology, sustainable practices",1: sustainable
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",18. What are the roles of software developers and system integrators in implementing the ontology for inventory management?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,"2: software developers, system integrators",0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",19. How does the ontology model the take-back systems for products?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,0,0
CVN,NeoNGPT_GPT4o,"An inventory consists of products (materials) and their quantities and locations, and is produced before dismantling. A product can be resold, refurbished, or enter into a take-back system, after dismantling, by some actors (e.g. building owner, or manufacturer).",20. What are the criteria for determining the most sustainable end-of-life option for a product?,ok,ok,0.8,1.35,ABOVE,ok,0.3,0.3,1: criteria,1: most sustainable
CVN,NeoNGPT_GPT4o,For each piece of work an actor does for a certain part of a circular value network there are specific competencies tied to being able to do that work.,What competencies are required for a specific task within the circular value network?,ok,ok,0.88,1.29,ABOVE,ABOVE,0.29,0.35,0,0
CVN,NeoNGPT_GPT4o,For each piece of work an actor does for a certain part of a circular value network there are specific competencies tied to being able to do that work.,Which actors possess the competencies needed for a particular task?,ok,ok,0.88,1.29,ABOVE,ABOVE,0.29,0.35,0,0
CVN,NeoNGPT_GPT4o,For each piece of work an actor does for a certain part of a circular value network there are specific competencies tied to being able to do that work.,What are the definitions and levels of specific competencies within the network?,ok,ok,0.88,1.29,ABOVE,ABOVE,0.29,0.35,"2: definitions, levels",0
CVN,NeoNGPT_GPT4o,For each piece of work an actor does for a certain part of a circular value network there are specific competencies tied to being able to do that work.,"How are competencies hierarchically structured (e.g., basic, intermediate, advanced)?",ok,ok,0.88,1.29,ABOVE,ABOVE,0.29,0.35,1: hierarchically structured,1: hierarchically
CVN,NeoNGPT_GPT4o,For each piece of work an actor does for a certain part of a circular value network there are specific competencies tied to being able to do that work.,"What roles exist within the circular value network, and what tasks and competencies are associated with each role?",ok,ok,0.88,1.29,ABOVE,ABOVE,0.29,0.35,"2: roles, tasks",0
